,User,Date Created,Number of Likes,Source of Tweet,Tweet
146,WolfieLovesYo,2023-01-31 23:57:31+00:00,4,Twitter Web App,"@ScriptHop @RipCityAustin Thank you for this article! 

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
147,0791_cc,2023-01-31 23:57:28+00:00,1,Twitter for Android,@grimmwerks @YouTube @RobertTalisse Den Dennis (Nigel Planer) appears in episode 2 of Lockwood &amp; Co. on Netflix.
148,senkwj,2023-01-31 23:57:27+00:00,0,Twitter for Android,@AIBBRAZIL Podiam fazer um filme pra Mira e os outros reis mas a netflix não me escuta
149,Mappy_HTRM,2023-01-31 23:57:27+00:00,0,Twitter for iPhone,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
150,DoctorSuperion,2023-01-31 23:57:27+00:00,0,Twitter for Android,"JUST DO IT. DO IT.

NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun #WarriorNun"
151,guillodts,2023-01-31 23:57:27+00:00,0,Twitter for Android,"Háganse un favor,  no se pierdan #PhilomenaCunk en #Netflix #CunkOnEarth  😆"
152,ibblastoise,2023-01-31 23:57:25+00:00,5,Twitter for iPhone,Spero Netflix fallisca
153,redsteilish,2023-01-31 23:57:23+00:00,4,Twitter for iPhone,"@WGCtweet @pablorodriguez exército warrior nun chegou!! ⚔️

NETFLIX REVERSE YOU DECISION 
#SaveWarriorNun #WarriorNun"
154,flixflixshop,2023-01-31 23:57:22+00:00,0,Twitter for Android,"opress khusus netflix bill gc only yang mau intip pl bisa liat yang aku pin, kalau minat link grup ada di bio yaw #zonauang"
155,giulswannacry,2023-01-31 23:57:21+00:00,1,Twitter for iPhone,"me on a daily basis

#SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION"
156,Ridley_Games,2023-01-31 23:57:21+00:00,0,Twitter for iPhone,"Is this Warrion Nun? 

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun  https://t.co/r6erGi7aOO"
157,Nathanael_Bard,2023-01-31 23:57:20+00:00,1,Twitter for Android,"@netflix_portal @NetflixBrasil Algum deles é bl?
Pelo amor de deus, já tô cansado de tanto dorama hetero"
158,standiscrackers,2023-01-31 23:57:19+00:00,1,Twitter for Android,"@sarajoronne Neither because fish pee and poop in them 😂😂😂
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun
#WarriorNun"
159,Makgonza1,2023-01-31 23:57:19+00:00,0,Twitter for Android,@pinksasquatch24 Awwww yessss I love her sm 😍😍😍 #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
160,lavoixdeportici,2023-01-31 23:57:19+00:00,0,Twitter Web App,@pastore279227 Il faut un épisode NETFLIX sur le DRAMA SAINT-GERMAIN. Ce club est lunaire !
161,RealistIslander,2023-01-31 23:57:18+00:00,1,Twitter for iPhone,@whalevengeance I’m still debating if Rebecca is a good or bad thing 😈 #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION https://t.co/7SwZjRSKgB
162,CeceFaith1,2023-01-31 23:57:18+00:00,0,Twitter for iPhone,@eap13_ NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
163,gary4dawin,2023-01-31 23:57:16+00:00,2,Twitter for Android,Netflix fiiinally put up more episodes of Inuyasha after a billion years https://t.co/s5FwLgTQcr
164,barbar95226848,2023-01-31 23:57:16+00:00,0,Twitter for Android,@avanunice @SimonDavisBarry #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
165,Cavsanada,2023-01-31 23:57:15+00:00,1,Twitter for Android,That paragraph literally sounds like the premise of an awful Netflix show
166,Bennyforthewin,2023-01-31 23:57:11+00:00,1,Twitter for Android,"Y'all Ill be off for probably 9 days I'm on vacation with family. KEEP THE FIGHT UP Y'ALL!!

NETFLIX REVERSE YOUR DECISION
#RenewWarriorNun
#SaveWarriorNun"
167,Elias92905563,2023-01-31 23:57:07+00:00,0,Twitter for iPhone,@AmanGre32591348 @netflix @GalGadot “Great casting” should be applied to people who are good at acting
168,oshio_at,2023-01-31 23:57:05+00:00,3,Twitter for iPhone,Netflixで『ビハインド・ザ・カーブ -地球平面説-』を見るといいね。アメリカでどれだけ地球が平面だと思っている人がいるかとか、どうやって信じていくかがわかる
169,lorienmont,2023-01-31 23:57:04+00:00,1,Twitter for iPhone,@QuinnNoelle94 Kiss from Adele haenel consensually NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
170,khthollie,2023-01-31 23:57:04+00:00,0,Twitter for iPhone,"@avanunice #SaveWarriorNun #WarriorNun
NETFLIX REVERSE YOUR DECISION https://t.co/0YsdJ515Vi"
171,firedmaeng,2023-01-31 23:57:02+00:00,1,Twitter Web App,"@QuinnNoelle94 detective!
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
172,artemisallyce,2023-01-31 23:57:01+00:00,3,Twitter for iPhone,Yeah. Anne Bonnie in ya muddacunts doe cuz I always watching Netflix on multiple devices 😂😂😂😂
173,Sarabatton3,2023-01-31 23:57:01+00:00,23,Twitter for Android,"#LuciferMovie #Lucifer @netflix @warnerbrostv @JBFilms #TomEllis #LuciferNetflix @Ildymojo @Henderson_Joe @ChrisRafferty it's come to north texas, so bring some new joyous content https://t.co/81IbuqvDIS"
174,JSominUpdates,2023-01-31 23:57:01+00:00,111,Twitter for Android,"Alchemy of Souls Season 1 remain in Top 10 on Netflix for 19 weeks! #JungSoMin's as Mudeok excellent portrayal commend in this series. Congratulations to all cast for delivering a masterpiece 🎉

Thank you for the Global Fans who still patronizing top caliber series like this ❤️ https://t.co/A43ZDaI13r"
175,sadieeadler,2023-01-31 23:57:00+00:00,0,Twitter Web App,"we were forever

#WarriorNun #SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
176,lxciagarciia_,2023-01-31 23:56:59+00:00,0,Twitter for iPhone,O mantita netflix y palomitas :)
177,zuu_mecha,2023-01-31 23:56:58+00:00,0,Twitter for Android,@netflix @LauraPrepon NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun https://t.co/rB8Ms07bTR
178,everytimelml,2023-01-31 23:56:57+00:00,6,Twitter for iPhone,"ariana was so real for making a flirty christmas ep and naming it  christmas &amp; chill a play on “netflix &amp; chill”
like she’s really that girl"
179,Constan45846213,2023-01-31 23:56:56+00:00,0,Twitter Web App,"@aimeehall1001 @netflix @FloribamaShore @495Prods If that's what we get, I'll take it and still hope for more! I need a Season 5-Infinity, but I will settle for another season and a @1papabutts style Family Reunion. Of course, no one asked me, but my opinion is free! Y'all are welcome! 🤠"
180,JasminObiwan,2023-01-31 23:56:56+00:00,0,Twitter for Android,"Say less!!! 

NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
181,m_cingrosova,2023-01-31 23:56:55+00:00,1,Twitter for iPhone,"@avatrice_kty Everyone needs a hobby 💁‍♀️😂
NETFLIX REVERSE YOUR DECISION
 #SaveWarriorNun"
182,meembuxi,2023-01-31 23:56:55+00:00,0,Twitter for iPhone,@AhsanSeemab @arsched Where are you going to watch ?? And when this going to be aired on Netflix
183,avasilvas_halo,2023-01-31 23:56:55+00:00,0,Twitter for iPhone,"@WarriorNunHQ NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/e2iNhaa71c"
184,firedmaeng,2023-01-31 23:56:53+00:00,1,Twitter Web App,"@QuinnNoelle94 NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
185,willofphoenix,2023-01-31 23:56:53+00:00,0,Twitter for Android,"5:55 😌 
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
186,moonglow75,2023-01-31 23:56:52+00:00,0,Twitter for iPhone,"@RationalNerd NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun 
#WarriorNun"
187,RealistIslander,2023-01-31 23:56:52+00:00,1,Twitter for iPhone,@Trying_MyBest_K In the next ⚔️ #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION https://t.co/ggkfDIyT47
188,JazzyMarii,2023-01-31 23:56:47+00:00,0,Twitter Web App,After watching somebody do n Netflix I’m now very very attracted to a big wide muscled back 😅 thank you Kim young kwang for this new attraction😅🫠✨🤍
189,lanaminhasanta,2023-01-31 23:56:47+00:00,0,Twitter for Android,@equaIIize Netflix
190,Loonthekat,2023-01-31 23:56:47+00:00,0,Twitter for Android,Interesting. I never knew that. NETFLIX REVERSE YOUR DECISION #WarriorNun #SaveWarriorNun
191,HisanoriUeda,2023-01-31 23:56:47+00:00,0,Twitter for iPad,昨日でNetflix終わったし今月はディズニープラス入ろうかしら
192,uaenacrossing,2023-01-31 23:56:45+00:00,1,Twitter Web App,Chainsawman is finally on Netflix lol. more pochita bubble keychains coming up!
193,riseandgay,2023-01-31 23:56:44+00:00,1,Twitter for iPad,"I need a new piercing asap 

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
194,dannielas13,2023-01-31 23:56:42+00:00,0,Twitter for Android,Netflix (@NetflixLAT)  te pido amablemente que le des una temporada más al Escuadrón Pastelero. Es de los show de competencia que valen la pena.
195,realjulianroman,2023-01-31 23:56:41+00:00,0,Twitter for Android,#SarahSpillane adapts the extraordinary story of #JessicaWatson in #TrueSpirit @netflix  https://t.co/Mfhe3fFe0w
196,blairphzera,2023-01-31 23:56:38+00:00,1,Twitter for iPhone,"Uma das coisas que eu mais odeio na vida é quando alguém entra no seu Netflix, ou qualquer outra plataforma de streaming e simplesmente ALTERA sua personalidade. Fica as séries tudo misturado, coisa q vc nunca ia ver, que odioooooooo"
197,jisoosilk,2023-01-31 23:56:37+00:00,0,Twitter for Android,o minino ne netflix
198,ExquisiteWill,2023-01-31 23:56:37+00:00,26,Twitter for iPhone,Imagine tryna log into your OWN Netflix cause you don’t live at home and being told to make an account i’d have a conniption
199,tentangbram,2023-01-31 23:56:37+00:00,0,Twitter for iPhone,"@moviemenfes Ya bener, iangan berekspektasi lebih sama live action adaptasi anime bikinan netflix"
200,WrittenByHanna,2023-01-31 23:56:34+00:00,2759,Twitter for iPhone,When you’re in a self sabotage contest but you see Netflix is your competition
201,jxxIia,2023-01-31 23:56:34+00:00,0,Twitter for iPhone,"parece que toda série da netflix que to abrindo pra ver ta sendo boa, é um milagre mesmo"
202,ItsJuliaPerioDT,2023-01-31 23:56:33+00:00,1,Twitter Web App,"@lucydesigns0 you're insanely talented!!🔥

NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
203,firedmaeng,2023-01-31 23:56:32+00:00,0,Twitter Web App,"@ChantalVuuren @Vuelietwicerem1 NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
204,psychopathicgay,2023-01-31 23:56:31+00:00,11,Twitter for Android,"@SimonDavisBarry @WGCtweet @DGCTalent @CMF_FMC @The_CMPA @JustinTrudeau @pablorodriguez Of course, Sir! Done!!

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/lrNPFJkCZv"
205,allybrant4131,2023-01-31 23:56:30+00:00,1,Twitter for iPhone,"@Kiki841938 great article 

NETFLIX REVERSE YOUR DECISION #SAVEWARRIORNUN #WARRIORNUN"
206,kaoruxsama,2023-01-31 23:56:30+00:00,0,Twitter Web App,"@avanunice Let's go ! 
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/KuvXoP6lkf"
207,Agatha0907,2023-01-31 23:56:29+00:00,2,Twitter for iPhone,"povo daqui de casa não paga a netflix, queria tanto ver o documentário da boate kiss"
208,RealistIslander,2023-01-31 23:56:28+00:00,1,Twitter for iPhone,@ElizaLovesKC @ocswarrior Indeed it is 😈 #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION https://t.co/YvHG3na2g7
209,sophie_2k_,2023-01-31 23:56:27+00:00,0,Twitter for iPhone,"@Tiffany7117 NETFLIX REVERSE YOUR DECISION
 #SaveWarriorNun #WarriorNun https://t.co/QtgKdBsxh4"
210,soeuealua,2023-01-31 23:56:26+00:00,14,Twitter for Android,"In your arms, holding tight. It's where I wanna be... ❤
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun
#WarriorNun https://t.co/NOrUTjmpOj"
211,SubodhShettyyy,2023-01-31 23:56:25+00:00,3,Twitter for iPhone,@LeslieASpurlock Netflix isn’t 🍿 🍻
212,ItsYakin,2023-01-31 23:56:25+00:00,1,Twitter Web App,"@crewforshoots @Playboy @netflix Produced by, among others, Pamela Anderson's son Brandon Thomas Lee, director Ryan White had access to her diaries"
213,AyaxPretelt,2023-01-31 23:56:25+00:00,1,Twitter for Android,@sergio_fajardo Joda prefiero ver una película en Netflix
214,Chris_Lyne,2023-01-31 23:56:25+00:00,2,Twitter for Android,@SupermanOnFilm Just read these over at DC. Definitely soft reboot. 100% canon starts with the new slate but definitely borrowing some stuff from before (guessing a bit like MCU &amp; Netflix - the history is similar but not quite how we saw it) https://t.co/y34jza5tXe
215,Negrito2007,2023-01-31 23:56:24+00:00,0,Twitter for Android,@iWill_Sv Toca maraton de HBO+ Paramount + y Netflix
216,urijahalobearer,2023-01-31 23:56:23+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun 
PROOF!!"
217,garby41s,2023-01-31 23:56:23+00:00,0,Twitter for iPhone,NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun long-time Xena fan but thanks Buffy
218,asheriale,2023-01-31 23:56:20+00:00,13,Twitter for iPad,"The Dark Crystal: Age of Resistance by @hensoncompany from Netflix deserved so much more. Please, I wanted to know more of the World of Thra! I also miss my fave Gelfing, Princess Brea from Ha’rar! #fanart #thedarkcrystal https://t.co/ZmW6reMWEt"
219,hannnahmars,2023-01-31 23:56:19+00:00,0,Twitter for iPhone,"now that be melodramatic is on netflix i think everyone with a netflix account should watch it 

#kdrama #kdramarecommendation"
220,Warrior_blinkue,2023-01-31 23:56:19+00:00,0,Twitter Web App,"Entertainment · Trending
NETFLIX REVERSE YOUR DECISION
69.7K Tweets

Entertainment · Trending
#WarriorNun
98.2K Tweets

Trending
#SaveWarrionNun
1,391 Tweets https://t.co/Erss6ouB3Z"
221,moonglow75,2023-01-31 23:56:17+00:00,0,Twitter for iPhone,"@WarriorNunHQ NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun 
#WarriorNun"
222,nthabi_m0,2023-01-31 23:56:17+00:00,0,Twitter for iPhone,podcast &gt; Netflix
223,sparkysheree,2023-01-31 23:56:16+00:00,0,Twitter for iPhone,@SoDownBassMusic Workin moms on Netflix
224,Kai_Archer_,2023-01-31 23:56:16+00:00,1,Twitter for iPhone,"@Mara_Sov13 NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
225,AlphaTalking,2023-01-31 23:56:16+00:00,1,Twitter for iPhone,"@TheDenofNerds He said Levi could still maybe play Shazam, so some actors like Viola can remain.  So yeah must of Peacemaker crew can remain.
It’s great when MCU does this with Netflix actors despite being variants, but not if DC chooses to do this with some after a Flashpoint event?"
226,seriousmochi,2023-01-31 23:56:15+00:00,1,Twitter Web App,"@WnSavior @netflix Thank you for this.  

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
227,Sr__Luna,2023-01-31 23:56:14+00:00,1,Twitter Web App,"@_LRazi @KINoN207311 Es una entrevista completa bro, se habla cómo era la relación de Netflix y el anime.
Te di el ejemplo de 7DS, lo mismo hizo con la película de Bubble de WIT Studios, Vampire in the Garden, o el reciente Shumatsu no Valkyrie al ser exclusivas cubrieron su costo de producción."
228,firedmaeng,2023-01-31 23:56:11+00:00,0,Twitter Web App,"@codeopod i-
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
229,Loonthekat,2023-01-31 23:56:10+00:00,1,Twitter for Android,NETFLIX REVERSE YOUR DECISION #WarriorNun #SaveWarriorNun https://t.co/lmV5bRG0Zm
230,christianbleu,2023-01-31 23:56:10+00:00,1,Twitter for iPhone,"@zaratestra porque en netflix está en hindi

naatu naatu es en telugu

verás, en India hablan como 87 idiomas y tienen como 17 regiones cinematográficas 

it’s complicated 

😂😂😂😂"
231,CraigLongfellow,2023-01-31 23:56:09+00:00,1,Twitter for iPhone,@SnyderQueen_ @netflix https://t.co/NJ93wkM5HB
232,the3jsmom,2023-01-31 23:56:08+00:00,0,Twitter Web App,Tmobile pays 90% of my Netflix so I don't care but it's the principle
233,GetMattClayton,2023-01-31 23:56:05+00:00,1,Twitter for Android,"@JakeEkiss Up to ""Chapter 18"". Excellent show, thank you!
(one episode was borked on the Aus Netflix, so I Googled and read the Actual Graphic Panels online ... and it was !REALLY!GOOD! ...might have to buy the graphic novel if it exists..?)"
234,JenG_writer,2023-01-31 23:56:04+00:00,2,Twitter Web App,Sometimes it's great to step outside your genre. Watched Ragnarok on Netflix og jeg elsker det!!❤️❤️
235,danramoscomedy,2023-01-31 23:56:01+00:00,1,Twitter for iPhone,@_TheSinisterKid Check out #phantompups on #netflix if you want you see a Filipino ghost hunter ;) https://t.co/ngZKERKe7S
236,codeopod,2023-01-31 23:56:01+00:00,1,Twitter for iPhone,"@birbxbirb @ItsJuliaPerioDT BAHA god the memes today are so good

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
237,Pinkpenguin350,2023-01-31 23:56:01+00:00,1,Twitter for Android,"@bea_burner NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/hiQIUGGll6"
238,RodolfAlves,2023-01-31 23:56:01+00:00,0,Twitter Web App,"Antes dela ser julgada a Netflix vai fazer uma série, anotem"
239,neidejosepaixao,2023-01-31 23:56:00+00:00,1,Twitter Web App,"I wish i could be there

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun 

More info here
👉🏻 https://t.co/PAYC78OZJ0

Warrior Nun Petition
👉🏻 https://t.co/V2Uajx1t3b

Donate if you can
👉🏻 https://t.co/jkYN8HgAYs"
240,emiximemx,2023-01-31 23:56:00+00:00,3,Twitter for iPhone,"Buenísima La enfermedad del domingo, vale mucho la pena. Véanla cuando estén de ociosos como yo. 
#Netflix"
241,bamwaycapreava,2023-01-31 23:56:00+00:00,0,Twitter Web App,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
242,moonglow75,2023-01-31 23:55:59+00:00,0,Twitter for iPhone,"@Jereczko97 NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun 
#WarriorNun"
243,khthollie,2023-01-31 23:55:58+00:00,0,Twitter for iPhone,"Let’s spread the worddd
#SaveWarrionNun #WarriorNun
 NETFLIX REVERSE YOUR DECISION"
244,vivafm2507,2023-01-31 23:55:57+00:00,0,Twitter for iPhone,"si alguien me dice para hacer algo el 16 de febrero automáticamente diré que no, pitch perfect vuelve a netflix"
245,AVATRICC,2023-01-31 23:55:56+00:00,2,Twitter for Android,"Rt nesse tweet abaixo, tio Simon pediu. 
E deixe a mensagem:
 &gt;&gt; Exército #WarriorNun chegou  &lt;&lt;
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
246,eigenwereldNL,2023-01-31 23:55:55+00:00,0,Twitter Web App,Valiant Hearts: Coming Home Release Trailer https://t.co/wlSXQRhzee #Valiantheartscominghome #valianthearts .@UbisoftNL #ubisoft  .@ubisoftbe #netflix .@NetflixNL .@NetflixBeNL
